countryName,year,sector,CO2EmsnKiloTons 
Australia & New Zealand,1997,Residential_commercialTonnes,20367.1289
Australia & New Zealand,1998,Residential_commercialTonnes,20730.2743
Australia & New Zealand,1999,Residential_commercialTonnes,20839.9204
Australia & New Zealand,2000,Residential_commercialTonnes,20749.9944
Australia & New Zealand,2001,Residential_commercialTonnes,21193.7045
Australia & New Zealand,2002,Residential_commercialTonnes,22847.7235
Australia & New Zealand,2003,Residential_commercialTonnes,23911.318
Australia & New Zealand,2004,Residential_commercialTonnes,24629.2621
Australia & New Zealand,2005,Residential_commercialTonnes,25684.0013
Australia & New Zealand,2006,Residential_commercialTonnes,25021.7793
Australia & New Zealand,2007,Residential_commercialTonnes,24196.9861
Australia & New Zealand,2008,Residential_commercialTonnes,24588.7981
Australia & New Zealand,2009,Residential_commercialTonnes,24625.5553
Australia & New Zealand,2010,Residential_commercialTonnes,24949.4677
Australia & New Zealand,2011,Residential_commercialTonnes,0
Australia & New Zealand,2012,Residential_commercialTonnes,0
Australia & New Zealand,2013,Residential_commercialTonnes,0
Australia & New Zealand,2014,Residential_commercialTonnes,0
Australia & New Zealand,2030,Residential_commercialTonnes,0
Australia & New Zealand,2050,Residential_commercialTonnes,0
Europe,1961,Residential_commercialTonnes,0
Europe,1962,Residential_commercialTonnes,0
Europe,1963,Residential_commercialTonnes,0
Europe,1964,Residential_commercialTonnes,0
Europe,1965,Residential_commercialTonnes,0
Europe,1966,Residential_commercialTonnes,0
Europe,1967,Residential_commercialTonnes,0
Europe,1968,Residential_commercialTonnes,0
Europe,1969,Residential_commercialTonnes,0
Europe,1970,Residential_commercialTonnes,0
Europe,1971,Residential_commercialTonnes,0
Europe,1972,Residential_commercialTonnes,0
Europe,1973,Residential_commercialTonnes,0
Europe,1974,Residential_commercialTonnes,0
Europe,1975,Residential_commercialTonnes,0
Europe,1976,Residential_commercialTonnes,0
Europe,1977,Residential_commercialTonnes,0
Europe,1978,Residential_commercialTonnes,0
Europe,1979,Residential_commercialTonnes,0
Europe,1980,Residential_commercialTonnes,0
Europe,1981,Residential_commercialTonnes,0
Europe,1982,Residential_commercialTonnes,0
Europe,1983,Residential_commercialTonnes,0
Europe,1984,Residential_commercialTonnes,0
Europe,1985,Residential_commercialTonnes,0
Europe,1986,Residential_commercialTonnes,0
Europe,1987,Residential_commercialTonnes,0
Europe,1988,Residential_commercialTonnes,0
Europe,1989,Residential_commercialTonnes,0
Europe,1990,Residential_commercialTonnes,1614030.615
Europe,1991,Residential_commercialTonnes,1583877.796
Europe,1992,Residential_commercialTonnes,1233229.492
Europe,1993,Residential_commercialTonnes,1268727.564
Europe,1994,Residential_commercialTonnes,1158127.652
Europe,1995,Residential_commercialTonnes,1155162.061
Europe,1996,Residential_commercialTonnes,1202746.708
Europe,1997,Residential_commercialTonnes,1131625.657
Europe,1998,Residential_commercialTonnes,1076562.219
Europe,1999,Residential_commercialTonnes,1081194.512
Europe,2000,Residential_commercialTonnes,1058468.554
Europe,2001,Residential_commercialTonnes,1102493.562
Europe,2002,Residential_commercialTonnes,1043718.77
Europe,2003,Residential_commercialTonnes,1087481.177
Europe,2004,Residential_commercialTonnes,1092417.799
Europe,2005,Residential_commercialTonnes,1072210.741
Europe,2006,Residential_commercialTonnes,1066514.753
Europe,2007,Residential_commercialTonnes,992646.2698
Europe,2008,Residential_commercialTonnes,1051883.698
Europe,2009,Residential_commercialTonnes,1002658.185
Europe,2010,Residential_commercialTonnes,1024691.341
Europe,2011,Residential_commercialTonnes,0
Europe,2012,Residential_commercialTonnes,0
Europe,2013,Residential_commercialTonnes,0
Europe,2014,Residential_commercialTonnes,0
Europe,2030,Residential_commercialTonnes,0
Europe,2050,Residential_commercialTonnes,0
Northern America,1961,Residential_commercialTonnes,0
Northern America,1962,Residential_commercialTonnes,0
Northern America,1963,Residential_commercialTonnes,0
Northern America,1964,Residential_commercialTonnes,0
Northern America,1965,Residential_commercialTonnes,0
Northern America,1966,Residential_commercialTonnes,0
Northern America,1967,Residential_commercialTonnes,0
Northern America,1968,Residential_commercialTonnes,0
Northern America,1969,Residential_commercialTonnes,0
Northern America,1970,Residential_commercialTonnes,0
Northern America,1971,Residential_commercialTonnes,0
Northern America,1972,Residential_commercialTonnes,0
Northern America,1973,Residential_commercialTonnes,0
Northern America,1974,Residential_commercialTonnes,0
Northern America,1975,Residential_commercialTonnes,0
Northern America,1976,Residential_commercialTonnes,0
Northern America,1977,Residential_commercialTonnes,0
Northern America,1978,Residential_commercialTonnes,0
Northern America,1979,Residential_commercialTonnes,0
Northern America,1980,Residential_commercialTonnes,0
Northern America,1981,Residential_commercialTonnes,0
Northern America,1982,Residential_commercialTonnes,0
Northern America,1983,Residential_commercialTonnes,0
Northern America,1984,Residential_commercialTonnes,0
Northern America,1985,Residential_commercialTonnes,0
Northern America,1986,Residential_commercialTonnes,0
Northern America,1987,Residential_commercialTonnes,0
Northern America,1988,Residential_commercialTonnes,0
Northern America,1989,Residential_commercialTonnes,0
Northern America,1990,Residential_commercialTonnes,710246.8983
Northern America,1991,Residential_commercialTonnes,717388.1509
Northern America,1992,Residential_commercialTonnes,713646.6619
Northern America,1993,Residential_commercialTonnes,733104.0746
Northern America,1994,Residential_commercialTonnes,725238.7373
Northern America,1995,Residential_commercialTonnes,730647.4094
Northern America,1996,Residential_commercialTonnes,774296.8411
Northern America,1997,Residential_commercialTonnes,755550.2967
Northern America,1998,Residential_commercialTonnes,691620.9366
Northern America,1999,Residential_commercialTonnes,711739.3278
Northern America,2000,Residential_commercialTonnes,751525.2781
Northern America,2001,Residential_commercialTonnes,733092.6803
Northern America,2002,Residential_commercialTonnes,735015.9671
Northern America,2003,Residential_commercialTonnes,759678.7413
Northern America,2004,Residential_commercialTonnes,754678.3692
Northern America,2005,Residential_commercialTonnes,734674.7445
Northern America,2006,Residential_commercialTonnes,677711.7756
Northern America,2007,Residential_commercialTonnes,709752.8496
Northern America,2008,Residential_commercialTonnes,716250.8698
Northern America,2009,Residential_commercialTonnes,695910.0956
Northern America,2010,Residential_commercialTonnes,687587.3349
Northern America,2011,Residential_commercialTonnes,0
Northern America,2012,Residential_commercialTonnes,0
Northern America,2013,Residential_commercialTonnes,0
Northern America,2014,Residential_commercialTonnes,0
Northern America,2030,Residential_commercialTonnes,0
Northern America,2050,Residential_commercialTonnes,0
South America,1961,Residential_commercialTonnes,0
South America,1962,Residential_commercialTonnes,0
South America,1963,Residential_commercialTonnes,0
South America,1964,Residential_commercialTonnes,0
South America,1965,Residential_commercialTonnes,0
South America,1966,Residential_commercialTonnes,0
South America,1967,Residential_commercialTonnes,0
South America,1968,Residential_commercialTonnes,0
South America,1969,Residential_commercialTonnes,0
South America,1970,Residential_commercialTonnes,0
South America,1971,Residential_commercialTonnes,0
South America,1972,Residential_commercialTonnes,0
South America,1973,Residential_commercialTonnes,0
South America,1974,Residential_commercialTonnes,0
South America,1975,Residential_commercialTonnes,0
South America,1976,Residential_commercialTonnes,0
South America,1977,Residential_commercialTonnes,0
South America,1978,Residential_commercialTonnes,0
South America,1979,Residential_commercialTonnes,0
South America,1980,Residential_commercialTonnes,0
South America,1981,Residential_commercialTonnes,0
South America,1982,Residential_commercialTonnes,0
South America,1983,Residential_commercialTonnes,0
South America,1984,Residential_commercialTonnes,0
South America,1985,Residential_commercialTonnes,0
South America,1986,Residential_commercialTonnes,0
South America,1987,Residential_commercialTonnes,0
South America,1988,Residential_commercialTonnes,0
South America,1989,Residential_commercialTonnes,0
South America,1990,Residential_commercialTonnes,82541.982
South America,1991,Residential_commercialTonnes,82243.293
South America,1992,Residential_commercialTonnes,85568.7722
South America,1993,Residential_commercialTonnes,89718.5617
South America,1994,Residential_commercialTonnes,94988.8882
South America,1995,Residential_commercialTonnes,96472.348
South America,1996,Residential_commercialTonnes,100832.2491
South America,1997,Residential_commercialTonnes,98803.9541
South America,1998,Residential_commercialTonnes,96562.6214
South America,1999,Residential_commercialTonnes,102278.4591
South America,2000,Residential_commercialTonnes,100168.9038
South America,2001,Residential_commercialTonnes,100222.1692
South America,2002,Residential_commercialTonnes,99039.1331
South America,2003,Residential_commercialTonnes,97568.1192
South America,2004,Residential_commercialTonnes,101554.3831
South America,2005,Residential_commercialTonnes,102735.5248
South America,2006,Residential_commercialTonnes,104331.524
South America,2007,Residential_commercialTonnes,106466.2112
South America,2008,Residential_commercialTonnes,108892.5408
South America,2009,Residential_commercialTonnes,108899.0299
South America,2010,Residential_commercialTonnes,112721.3565
South America,2011,Residential_commercialTonnes,0
South America,2012,Residential_commercialTonnes,0
South America,2013,Residential_commercialTonnes,0
South America,2014,Residential_commercialTonnes,0
South America,2030,Residential_commercialTonnes,0
South America,2050,Residential_commercialTonnes,0
Africa,1961,TransportTonnes,0
Africa,1962,TransportTonnes,0
Africa,1963,TransportTonnes,0
Africa,1964,TransportTonnes,0
Africa,1965,TransportTonnes,0
Africa,1966,TransportTonnes,0
Africa,1967,TransportTonnes,0
Africa,1968,TransportTonnes,0
Africa,1969,TransportTonnes,0
Africa,1970,TransportTonnes,0
Africa,1971,TransportTonnes,0
Africa,1972,TransportTonnes,0
Africa,1973,TransportTonnes,0
Africa,1974,TransportTonnes,0
Africa,1975,TransportTonnes,0
Africa,1976,TransportTonnes,0
Africa,1977,TransportTonnes,0
Africa,1978,TransportTonnes,0
Africa,1979,TransportTonnes,0
Africa,1980,TransportTonnes,0
Africa,1981,TransportTonnes,0
Africa,1982,TransportTonnes,0
Africa,1983,TransportTonnes,0
Africa,1984,TransportTonnes,0
Africa,1985,TransportTonnes,0
Africa,1986,TransportTonnes,0
Africa,1987,TransportTonnes,0
Africa,1988,TransportTonnes,0
Africa,1989,TransportTonnes,0
Africa,1990,TransportTonnes,107165.3273
Africa,1991,TransportTonnes,110440.1644
Africa,1992,TransportTonnes,116649.1743
Africa,1993,TransportTonnes,116310.3476
Africa,1994,TransportTonnes,118201.438
Africa,1995,TransportTonnes,123963.9806
Africa,1996,TransportTonnes,127982.4363
Africa,1997,TransportTonnes,131293.8883
Africa,1998,TransportTonnes,138876.4878
Africa,1999,TransportTonnes,145628.5898
Africa,2000,TransportTonnes,149847.3629
Africa,2001,TransportTonnes,154089.3404
Africa,2002,TransportTonnes,159759.3902
Africa,2003,TransportTonnes,167627.9844
Africa,2004,TransportTonnes,178273.5832
Africa,2005,TransportTonnes,185570.3697
Africa,2006,TransportTonnes,189546.4102
Africa,2007,TransportTonnes,200228.2046
Africa,2008,TransportTonnes,212540.8567
Africa,2009,TransportTonnes,232356.9595
Africa,2010,TransportTonnes,213737.8157
Africa,2011,TransportTonnes,0
Africa,2012,TransportTonnes,0
Africa,2013,TransportTonnes,0
Africa,2014,TransportTonnes,0
Africa,2030,TransportTonnes,0
Africa,2050,TransportTonnes,0
Asia,1961,TransportTonnes,0
Asia,1962,TransportTonnes,0
Asia,1963,TransportTonnes,0
Asia,1964,TransportTonnes,0
Asia,1965,TransportTonnes,0
Asia,1966,TransportTonnes,0
Asia,1967,TransportTonnes,0
Asia,1968,TransportTonnes,0
Asia,1969,TransportTonnes,0
Asia,1970,TransportTonnes,0
Asia,1971,TransportTonnes,0
Asia,1972,TransportTonnes,0
Asia,1973,TransportTonnes,0
Asia,1974,TransportTonnes,0
Asia,1975,TransportTonnes,0
Asia,1976,TransportTonnes,0
Asia,1977,TransportTonnes,0
Asia,1978,TransportTonnes,0
Asia,1979,TransportTonnes,0
Asia,1980,TransportTonnes,0
Asia,1981,TransportTonnes,0
Asia,1982,TransportTonnes,0
Asia,1983,TransportTonnes,0
Asia,1984,TransportTonnes,0
Asia,1985,TransportTonnes,0
Asia,1986,TransportTonnes,0
Asia,1987,TransportTonnes,0
Asia,1988,TransportTonnes,0
Asia,1989,TransportTonnes,0
Asia,1990,TransportTonnes,780493.3365
Asia,1991,TransportTonnes,824285.9318
Asia,1992,TransportTonnes,904034.6112
Asia,1993,TransportTonnes,963821.3167
Asia,1994,TransportTonnes,1006693.219
Asia,1995,TransportTonnes,1063268.339
Asia,1996,TransportTonnes,1089688.103
Asia,1997,TransportTonnes,1123650.634
Asia,1998,TransportTonnes,1136002.625
Asia,1999,TransportTonnes,1179270.352
Asia,2000,TransportTonnes,1207790.919
Asia,2001,TransportTonnes,1233334.292
Asia,2002,TransportTonnes,1293979.615
Asia,2003,TransportTonnes,1335476.675
Asia,2004,TransportTonnes,1413228.061
Asia,2005,TransportTonnes,1451878
Asia,2006,TransportTonnes,1509577.973
Asia,2007,TransportTonnes,1586283.146
Asia,2008,TransportTonnes,1459571.247
Asia,2009,TransportTonnes,1510866.026
Asia,2010,TransportTonnes,1594642.038
Asia,2011,TransportTonnes,0
Asia,2012,TransportTonnes,0
Asia,2013,TransportTonnes,0
Asia,2014,TransportTonnes,0
Asia,2030,TransportTonnes,0
Asia,2050,TransportTonnes,0
Australia & New Zealand,1961,TransportTonnes,0
Australia & New Zealand,1962,TransportTonnes,0
Australia & New Zealand,1963,TransportTonnes,0
Australia & New Zealand,1964,TransportTonnes,0
Australia & New Zealand,1965,TransportTonnes,0
Australia & New Zealand,1966,TransportTonnes,0
Australia & New Zealand,1967,TransportTonnes,0
Australia & New Zealand,1968,TransportTonnes,0
Australia & New Zealand,1969,TransportTonnes,0
Australia & New Zealand,1970,TransportTonnes,0
Australia & New Zealand,1971,TransportTonnes,0
Australia & New Zealand,1972,TransportTonnes,0
Australia & New Zealand,1973,TransportTonnes,0
Australia & New Zealand,1974,TransportTonnes,0
Australia & New Zealand,1975,TransportTonnes,0
Australia & New Zealand,1976,TransportTonnes,0
Australia & New Zealand,1977,TransportTonnes,0
Australia & New Zealand,1978,TransportTonnes,0
Australia & New Zealand,1979,TransportTonnes,0
Australia & New Zealand,1980,TransportTonnes,0
Australia & New Zealand,1981,TransportTonnes,0
Australia & New Zealand,1982,TransportTonnes,0
Australia & New Zealand,1983,TransportTonnes,0
Australia & New Zealand,1984,TransportTonnes,0
Australia & New Zealand,1985,TransportTonnes,0
Australia & New Zealand,1986,TransportTonnes,0
Australia & New Zealand,1987,TransportTonnes,0
Australia & New Zealand,1988,TransportTonnes,0
Australia & New Zealand,1989,TransportTonnes,0
Australia & New Zealand,1990,TransportTonnes,71304.9555
Australia & New Zealand,1991,TransportTonnes,69850.3963
Australia & New Zealand,1992,TransportTonnes,71781.2902
Australia & New Zealand,1993,TransportTonnes,73231.8931
Australia & New Zealand,1994,TransportTonnes,75591.0628
Australia & New Zealand,1995,TransportTonnes,78997.6644
Australia & New Zealand,1996,TransportTonnes,81712.4217
Australia & New Zealand,1997,TransportTonnes,83425.1049
Australia & New Zealand,1998,TransportTonnes,83675.3542
Australia & New Zealand,1999,TransportTonnes,85449.7782
Australia & New Zealand,2000,TransportTonnes,88320.644
Australia & New Zealand,2001,TransportTonnes,87733.7676
Australia & New Zealand,2002,TransportTonnes,90584.8009
Australia & New Zealand,2003,TransportTonnes,92952.8721
Australia & New Zealand,2004,TransportTonnes,93085.3888
Australia & New Zealand,2005,TransportTonnes,94691.5377
Australia & New Zealand,2006,TransportTonnes,92685.5923
Australia & New Zealand,2007,TransportTonnes,94125.0018
Australia & New Zealand,2008,TransportTonnes,96465.0021
